inst_id,OC,sido,sgg,openDate,bedCount,instkind,revenue1,salescost1,sga1,salary1,noi1,noe1,interest1,ctax1,profit1,liquidAsset1,quickAsset1,receivableS1,inventoryAsset1,nonCAsset1,tanAsset1,OnonCAsset1,receivableL1,debt1,liquidLiabilities1,shortLoan1,NCLiabilities1,longLoan1,netAsset1,surplus1,revenue2,salescost2,sga2,salary2,noi2,noe2,interest2,ctax2,profit2,liquidAsset2,quickAsset2,receivableS2,inventoryAsset2,nonCAsset2,tanAsset2,OnonCAsset2,receivableL2,debt2,liquidLiabilities2,shortLoan2,NCLiabilities2,longLoan2,netAsset2,surplus2,employee1,employee2,ownerChange
92,open,busan,71,20170607,44,nursing_hospital,10332879273,4075620142,6000945161,3096380690,71250013,282249363,282249363,0,45314620,3099111191,3011335378,107685180,87775813,8631662392,6584465333,1624413700,0,9415585411,5156554423,3146525443,4259030988,4259030988,2315188172,450242092,10913297248,4397388724,5957357781,2801283770,51569602,249501380,246110192,0,360618965,2959040957,2910547165,108015100,48493792,8041705633,5683929442,1867513700,0,8622036258,4456687744,2291334051,4165348514,4165348514,2378710332,513764252,75,75,same
93,open,busan,64,19930807,0,nursing_hospital,9351426263,723786841,8059646319,4910779768,62323554,467693492,467191632,0,162623165,1961000465,1926763807,1692425170,34236658,14757453626,14600170271,26389900,0,12048841912,5248841912,3126127540,6.80E+09,6.80E+09,4669612179,0,9550095070,812590463,8034745692,4952307410,24817670,481110124,477990698,0,246466461,2972277050,2947972395,1695306257,24304655,14536850721,14421003671,36389900,0,13002138757,5920363803,4295801219,7081774954,6.80E+09,4506989014,0,108,108,same
94,open,gangwon,128,20031201,244,nursing_hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,open,gyeonggi,133,19831111,92,hospital,26700482717,0,26416691358,13556961110,220478473,219045847,112061304,87606027,197617958,3878035155,3577496317,33066,300538838,18418911014,18062684554,0,0,15418002426,6360100193,3.00E+09,9057902233,0,6878943743,0,25576960230,0,25819791248,13267348520,177086504,241242093,110821018,71089440,-378076047,3999391985,3769373763,67800,230018222,18212679927,17895635067,0,0,15530746127,4861789623,1.50E+09,10668956504,1.50E+09,6681325785,0,270,270,same
96,open,busan,64,20170602,128,nursing_hospital,523640550,23067726,835577490,564463637,7534205,52630597,52630597,0,-380101058,607366165,595391402,1015000,11974763,3629703850,3629703850,0,0,3513950273,3342068583,2918153230,171881690,171881690,723119742,723119742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,NA,NA
97,open,incheon,141,20100402,50,hospital,2089793782,81928186,2303371410,1390205928,8299316,293352238,186562547,0,-580558736,1484001044,1473800649,784174565,10200395,4812822788,4408411872,357370000,0,3647547073,3307047073,2915000001,340500000,235500000,2649276759,0,2137218430,108726675,2423469572,1493962099,7767695,168582156,164793805,0,-555792278,1494537284,1467852883,716542309,26684401,4797834128,4370713212,380080000,0,3062535917,2744535917,2249808823,3.18E+08,2.13E+08,3229835495,0,44,46,change
98,open,ulsan,123,20140717,172,nursing_hospital,5338937478,1498712671,3296498121,1695917464,7942060,122534759,105166560,35099630,394034357,1287015412,1277169133,625719777,9846279,5599396982,5549396982,5.00E+07,0,4469770631,3811091234,2.91E+09,658679397,0,2416641763,0,4292056513,1368412899,2544745103,1430368025,2658374,100516853,100516773,0,281040032,744813049,733945814,389938820,10867235,5895246375,5745246375,1.50E+08,0,4617452018,4364713622,2.91E+09,252738396,0,2022607406,0,72,63,same
99,open,seoul,83,19880115,63,hospital,10281606016,2270407008,8751409643,4798388897,330538133,129910642,88722194,0,-539583144,6632275493,6601634625,1421173019,30640868,12148852090,10411926114,1072095460,0,5929452964,4877551408,2.89E+09,1051901556,0,12851674619,0,11905975871,2779799212,9099226060,5071808378,369899136,191890911,89825756,57965468,146993356,6498841758,6469252304,1421091580,29589454,12473651150,10750224508,1079489460,0,5581235145,4339168084,2.65E+09,1242067061,0,13391257763,0,129,140,same
100,open,daegu,40,19990701,80,hospital,4525975868,308186399,4468341830,2189473430,375868942,99977874,56733323,17422060,7916647,453610063,436188645,246233890,17421418,9829403534,8998862223,9208000,0,7047394204,3215745735,2858180271,3831648469,2.00E+09,3235619393,1971151763,4204042980,346489500,4104618408,1894900420,560722579,171454673,57557678,133930110,8272868,447307843,426165409,284961700,21142434,9962470527,9206658228,9208000,0,7182075624,3191315042,2813782587,3990760582,2.00E+09,3227702746,1963235116,67,62,same
101,open,choongnam,37,19820504,341,general_hospital,52626386641,19326736791,32214235859,20975361934,460491652,1344136667,674455772,140061506,61707470,5291376056,4981494400,123296146,309881656,18393326086,18236396086,156930000,0,17279339510,9252158138,2.84E+09,8027181372,6393198470,6405362632,3640579089,52095629463,20063306060,29404121681,19796965290,142988653,1971023595,663353764,89890302,710276478,5960163163,5744748191,125878556,215414972,18746554897,18569508897,177046000,0,18326690698,10573692235,4.59E+09,7752998463,7202623330,6380027362,3615243819,507,507,same
104,open,gyeonggi,80,20120518,0,clinic,2600028478,214725510,2483782477,1095680958,2805112,82605287,80922413,4380801,-182660485,458798457,456218457,173719627,2580000,5558842539,5170827369,111538580,0,4331665718,3945956569,2.62E+09,385709149,0,1685975278,76602878,2657993680,261897486,2286048968,942778480,5823997,90478531,89763279,1100690,24292002,584347035,581367035,248555642,2980000,5516948289,5164826932,61138580,0,4232659561,3818990199,2.73E+09,413669362,0,1868635763,259263363,40,40,same
105,open,gyeongnam,75,19850525,43,hospital,11981170391,2118265469,9972941734,7180585290,7021881,620999659,501785283,0,-724014590,2662810730,2629393152,0,33417578,15348905147,14809308430,0,0,15730836450,5090592412,2597800071,10640244038,9380244038,2280879427,0,12080190529,2075571819,9407111639,6995657680,8687104,502512535,374751169,24534160,79147480,2712693206,2686588897,0,26104309,12545382977,11943987535,0,0,12253182166,4569294848,2976318822,7683887318,7173887318,3004894017,0,192,192,same
106,open,jeonbuk,26,20030710,182,nursing_hospital,4131857876,143611800,3529097014,2198043355,56630198,228194537,113598011,22221340,265363383,1970952253,1963786853,0,7165400,3553690709,2749986147,527179060,0,2803885092,2793826477,2.59E+09,10058615,0,2720757870,0,3318141151,144310353,2982098323,1709276338,58244152,164510269,91316429,13350570,72115788,1694658561,1686307261,0,8351300,3451466150,2778450995,410506320,0,2658296224,2632717442,2442950671,25578782,0,2487828487,0,85,74,same
107, close,jeonbuk,26,19990805,NA,traditional_hospital,4131857876,143611800,3529097014,2198043355,56630198,228194537,113598011,22221340,265363383,1970952253,1963786853,0,7165400,3553690709,2749986147,527179060,0,2803885092,2793826477,2.59E+09,10058615,0,2720757870,0,3318141151,144310353,2982098323,1709276338,58244152,164510269,91316429,13350570,72115788,1694658561,1686307261,0,8351300,3451466150,2778450995,410506320,0,2658296224,2632717442,2442950671,25578782,0,2487828487,0,85,74,same
108,open,jeonbuk,26,20141223,150,nursing_hospital,2779983400,99198923,2492878526,1753765469,21915577,16503332,1041483,0,193318196,356233719,337601968,277795141,18631751,2047082065,2047082065,0,0,854711207,834233939,1.00E+08,20477268,20477268,1548604577,1548604577,680456090,0,1075183311,632027140,14893,1291,0,0,-394713619,246786156,245071635,199624125,1714521,1970731865,1970231865,5.00E+05,0,862231640,862231640,1.00E+08,0,0,1355286381,1355286381,81,87,change
109,open,seoul,79,20120501,0,dental_clinic,15472543033,9405840570,5046172942,2268689456,42491802,403788486,398976016,425828,658807009,5788889613,5605380360,3977685248,183509253,13438186014,12751732448,464715970,0,12805430556,5953852404,2.55E+09,6851578152,6851578152,6421645071,0,13747537565,8660039908,4611549526,2099717546,8589077,467405759,415645399,0,17131449,3685664910,3516971530,2622831041,168693380,14931977213,14251469415,465705970,0,12854804061,5736049364,2361425349,7118754697,7118754697,5762838062,0,107,109,same
110,open,gyeonggi,121,20161212,44,nursing_hospital,1327195400,166222201,1508852866,922694934,1423463,79881208,78679546,0,-426337412,219419348,155957598,118702089,63461750,5323411259,5304170259,19241000,0,2993869156,2993869156,2.48E+09,0,0,2548961451,-544038549,0,0,110395413,53086198,165341,7471065,6151065,0,-117701137,318992446,313510710,0,5481736,4981329076,4964863076,16466000,0,2325022659,2325022659,2.20E+09,0,0,2975298863,-117701137,35,20,same
112,open,daejeon,49,20070807,132,nursing_hospital,15070077600,0,10026744651,8254975729,217378678,1573829241,222787238,163215150,3523667236,3471877338,3403546818,1712145390,68330520,27559226350,27485444816,0,0,15555678536,3904864429,2434421224,11650814107,5636250000,15475425152,3563084070,14537733060,0,12258698120,7583105273,237409590,1591169700,155979075,106636070,818638760,7087079110,7037251955,1545520714,49827155,19634620463,15943965904,3634028859,0,11506707690,1548894943,0,9957812747,5027500000,15214991883,3033850801,222,222,same
113,open,gyeonggi,98,20010731,55,hospital,7159764865,832825694,6627242639,3395363456,61155355,160888732,125918455,0,-400036845,1195640375,1151504910,779656103,44135465,3980481498,3219379298,761102200,0,3974333153,3974333153,2426320000,0,0,1201788720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,79,same
115,open,incheon,139,20160905,162,nursing_hospital,0,265274943,3842204420,2421379210,5907393,571739774,568306683,0,-4673311744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574646193,447422650,148647,129858994,127259404,0,-704356540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,78,same
116,open,gyeongnam,101,19960513,243,general_hospital,24790401182,5253050023,20489861383,13945216575,657929005,171427187,109311923,0,-466008406,4857281921,4668454383,73851592,188827538,13740224185,13334145359,0,0,11766846773,10297013472,2.40E+09,1469833301,1.50E+08,6830659333,3505169993,26159346763,6171854298,18796013326,12720062491,413224042,327715980,175995694,40392230,1236594971,4683307832,4465265855,60508827,218041977,16073056728,14003965648,0,0,13328061705,11129803779,2.40E+09,2198257926,1057400000,7428302855,3636805109,255,255,same
118,open,gyeongbuk,114,20080530,163,hospital,5584965180,212104749,5455168717,3135278630,58981497,145958141,110144833,0,-169284930,1972583861,1949123439,0,23460422,2654685142,2451661725,4.70E+07,0,3531760444,2941760444,2301543647,5.90E+08,5.90E+08,1095508559,0,5817386570,221254968,5012443789,2914010499,38853342,155139423,116388791,0,467401732,1909348753,1887445985,0,21902768,2778640660,2595580521,78200000,0,3339528424,2424528424,1823755409,9.15E+08,9.15E+08,1348460989,0,86,84,same
119,open,gyeonggi,97,20061206,30,nursing_hospital,6017543490,199965460,5519678118,3215997040,74068997,58518818,29253542,48853470,264596621,2860018082,2850313557,811037296,9704525,6621404275,6453724275,167680000,0,4141693250,2563562206,2290219715,1578131044,0,5339729107,1829240804,5737160246,197662210,4972290965,2999324224,33415440,247901144,31614504,0,352721367,2742721097,2733263097,736613528,9458000,6526893835,6406893835,1.20E+08,0,4194482446,2609728604,2.30E+09,1584753842,0,5075132486,1564644183,71,71,same
120,open,gangwon,112,20110718,66,hospital,2873145560,244796391,2189079494,1208682720,52266015,105878659,99452659,58497930,327159101,2186703392,2170423489,677270215,16279903,4041589614,4006259614,35330000,0,2541673060,2318343060,2252718950,223330000,73330000,3686619946,650795846,2614371550,190179252,2290276109,1236662310,51723547,106243107,104493107,5907600,73489029,1933259246,1896808573,673599949,36450673,4050064014,4015064014,3.50E+07,0,2623862415,2393862415,2344142507,2.30E+08,8.00E+07,3359460845,323636745,41,41,same
125,open,jeonbuk,29,20080313,443,nursing_hospital,9727881621,473434297,9182411869,5840380131,209606365,71458711,66733222,212351388,-2168279,4165669934,4091845309,0,73824625,12492523556,12386064178,101450000,0,9760714932,3067026025,2178691868,6693688907,4.00E+09,6897478558,3028763583,10423940850,492911819,8798062838,5802372340,331159830,643114400,77298716,138766200,682245423,4851313657,4778449020,7024930,72864637,6818217951,6428117951,390100000,0,4769884771,1052810077,85425488,3717074694,1.00E+09,6899646837,3030931862,165,177,same
127,open,gyeongbuk,54,20060417,87,hospital,6468678065,4520545589,1933533374,515932760,146463658,152276743,141753364,2451390,6334627,1335211164,1245165202,83630,90045962,5223117354,5071816661,102654000,0,4929773900,2929773900,2163677626,2.00E+09,2.00E+09,1628554618,130184688,6885203728,4654284727,2189146055,524660770,146061731,166824678,150749976,4181640,16828359,1137819649,1045518656,24900,92300993,5340485530,5179330680,107654000,0,4856085188,2856085188,1954685732,2.00E+09,2.00E+09,1622219991,123850061,80,80,same
128,open,daejeon,47,20021119,197,nursing_hospital,4420913028,105623633,3848483874,2026642320,49969590,75454097,72654097,44756120,396564894,2835288459,2832106922,988025310,3181537,2676634580,2434302752,20158400,0,2252128208,2252128208,2139742158,0,0,3259794831,0,4082855564,108809529,3680018977,1871455564,61466338,97073279,75699266,81386380,177033737,2610594680,2607010661,980304272,3584019,2530174906,2321854723,20158400,0,2277539649,2274745776,2158084068,2793873,0,2863229937,0,64,71,same
129,open,ulsan,126,20040212,54,hospital,4513667860,355488516,3652253939,2205043025,14385234,109491484,106730634,0,410819155,1018987392,982736072,0,36251320,1686221377,1634221377,5.20E+07,0,2348021544,2320868591,2137387717,27152953,0,357187225,0,6066270647,383503696,5594760357,3173546613,6453360,83811547,78474532,0,10648407,964320370,889506309,2049330,72814061,1633923321,1581923321,5.20E+07,0,2651875621,2624722668,2407803520,27152953,0,-53631930,0,50,50,same
132,open,daegu,45,20060310,110,nursing_hospital,4069134051,169258723,3693896979,2163616503,27824177,54801070,52601070,18137747,160863709,2047184021,2030600021,606836120,16584000,5869344722,5713886520,46214306,0,2391937264,2174661554,2059224407,217275710,0,5524591479,0,3741192610,167704435,3360001732,2026980412,17528185,61981395,60381395,17450307,151582926,1741058612,1725816612,547839174,15242000,6222678762,6095813591,46214306,0,2387106119,2169998073,1908475270,217108046,0,5576631255,0,60,58,same
134,open,choongnam,78,19880603,64,hospital,4402779495,719458530,4131517858,2436024468,421766030,402413737,337684720,3691536,-432536136,1721583843,1633399873,603445494,88183970,6818070056,6769058056,18200000,0,6433266635,4233266635,2007824357,2.20E+09,0,2106387264,0,4359137106,866987735,4056508299,2305598766,200502914,142428505,130172290,7968260,-514252779,1443893244,1429874912,377644445,14018332,6921974330,6887962330,8200000,0,5826944174,3626944174,1547920775,2.20E+09,0,2538923400,0,53,53,same
135,open,gangwon,164,19970418,172,hospital,18602588959,1378328519,16696997338,8523267168,17986332,278064409,188321117,16527773,250657252,4129848379,3960591865,0,169256514,5781986034,2678973434,3103012600,0,6366711463,3516711463,1986384255,2.85E+09,2.85E+09,3545122950,0,18011662834,1397386289,16148732299,8357744240,22433366,290264863,209721303,9653593,188059156,3913591400,3696814709,0,216776691,5669110425,2566097825,3103012600,0,6288236127,4787716127,2937222145,1500520000,520000,3294465698,0,126,142,same
136,open,gyeongnam,157,20090113,123,hospital,5922176260,762561904,5051605358,2985940278,17358432,159215313,159015213,0,-33847883,664604194,634665288,498266469,22654832,7606982891,7596107891,10875000,0,7337092616,2425412616,1.98E+09,4911680000,4911680000,934494469,0,5648996833,667080956,4864155040,2899442725,24135944,185302534,172551294,1459540,-44865293,650844146,613932511,430043507,22619926,7632903788,7622028788,10875000,0,7315405582,2015405582,1.63E+09,5.30E+09,5.30E+09,968342352,0,62,62,same
137,open,busan,65,20130722,139,nursing_hospital,3912308309,0,3724445009,2159346219,9022072,185585780,149867274,123210,11176382,1471783177,1453863267,1443258772,17919910,8518971504,8513671504,5300000,0,5486341145,3786341145,1968923110,1.70E+09,1.70E+09,4504413536,0,3955570620,0,3807856500,2097622279,17499934,153671725,153671725,248270,11294059,1213366305,1199564450,1066108655,13801855,8434005204,8428705204,5300000,0,5154134355,3454134355,2.02E+09,1.70E+09,1.70E+09,4493237154,0,67,68,change
138,open,busan,70,20110526,52,nursing_hospital,4514215440,0,4036410518,2154045230,29509819,400042611,62144223,13738530,93533600,1917868196,1917868196,1138467706,0,3795393423,3375544415,418675000,0,2328117738,2328117738,1932381274,0,0,3385143881,0,2856027172,0,2734692801,1489055218,21921196,59745257,40854754,0,83510310,1607549900,1607549900,1113677908,0,3864472049,3445796072,417675000,0,2180411668,2180411668,1986221274,0,0,3291610281,0,27,27,same
139,open,busan,66,20070125,159,nursing_hospital,4510755010,176041710,3833858032,2393067500,46397182,439303365,55308705,31793780,76155305,509781961,494548033,324429480,15233928,6825751273,5484709623,206960000,0,3552619390,2158733226,1796019486,1393886164,0,3782913844,1843579110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,80,same
140, close,gyeongbuk,114,20070420,203,hospital,5423356760,0,5212041365,2958249630,23843435,128888619,128638631,11620200,94650011,2851342587,2734710577,1085357366,116632010,5453158237,5438850237,0,0,4457666685,1864666685,1.75E+09,2.59E+09,2.59E+09,3846834139,0,5073663325,0,4984086235,3060033500,40391187,129291122,128791122,10915720,-10238565,1181462740,1161359150,831461710,20103590,5304340847,5290032847,0,0,2733619459,140619459,0,2.59E+09,2.59E+09,3752184128,0,NA,NA,NA
